wsymbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AMZN,2017-03-31,2017,Q1,3.650325967143258,0.07400000000592817,-0.16251381216771518,-0.35272651936527366,2.2006823206182866,2.215298342718905,1.8245497239030717,2.215298342718905,0.8003038674674277,433715135100.38995,425966135100.38995,149.7635135015159,12.144120935778405,-272.77681452854716,-125.67810347736597,20.010848717375197,20.010848717375197,11.927147199988518,129.4729893922158,-267.9032296228868,-123.4326673718893,0.0016692984436257202,-0.007956835537227019,0.3548491279874504,0.09498697032197508,-2.3553191489361702,1.0551084253589669,7.23021582733813,-2.196132596685083,0.0,0.0,0.02226017808142465,0.12325698605588845,0.04721560103249392,1.1704402515723271,-0.05210841686733494,-0.764271047227926,0.022176177409419275,1.9205394400851188,0.02600050134278035,0.009384802841365723,-2.7563211328174955,2061000000.0,17851000000.0,-19835000000.0,0.3548491279874504,7834000000.0,22100000000.0,11030500000.0,18.469227753822032,75.76604278074866,42.513368983957214,4.872970391595033,1.1878672383674767,2.116981132075472,0.033404078619544156,-0.19021270719755848
AMZN,2016-12-31,2016,Q4,4.498373495777445,0.07702800000771144,1.0953607851563878,0.8891643365376143,2.6719151778375845,1.9832910282359346,1.5063139066928564,1.9832910282359346,0.8049374580245092,364542893456.78,360421893456.78,121.67653319652203,8.334123441548662,34.22616594280162,42.16318453120287,18.902924213470573,18.902924213470573,8.239909774737203,106.0376267892851,33.8392539157619,41.68654793624567,0.002054627900979233,0.023717373607298326,0.3989629245527612,0.09225198436488334,-1.2124154162989114,1.044846631367537,9.436090225563909,14.220293724966622,0.0,0.0,0.01639194348551702,0.003497862417411582,0.05561017721397568,-0.18824523518918412,-0.04583800096019753,-0.8728776665215499,0.020278457282641,1.853996003261782,0.023449063224897967,0.009509420547458229,-2.689423878773917,1965000000.0,14647000000.0,-18336000000.0,0.3989629245527612,7452500000.0,22055000000.0,11078500000.0,17.158043940467753,78.65637625608619,35.618978555889356,5.245353159851301,1.1442174720455174,2.5267428671145624,0.038838475499092556,-0.20619644861877362
AMZN,2016-09-30,2016,Q3,3.375253968361119,0.026000000000825398,0.4628412698559632,0.27289682540548876,1.892944444504538,1.8346507937090366,1.44103968258543,1.8346507937090366,0.8587222222494832,405816923064.04,400365923064.04,402.59615383337297,12.404992451673289,90.46297883728043,153.4279482283705,22.821781749186815,22.821781749186815,12.238366542276701,160.2104534069788,89.24786515025411,151.3670786631531,0.0006209696680397755,0.006517717349068278,0.46142166235519066,0.1157312721271704,-2.1812725090036014,1.0630186876828467,4.872881355932203,17.8015873015873,0.0,0.0,0.019532921684905544,0.00489087240936602,0.053810457424150526,-0.4103878733838609,-0.05627560066026777,-0.8833973128598849,0.0237207311854252,1.0359877964309514,0.011592234626828847,0.0037565964044005843,-2.5273134921437244,2111000000.0,13967000000.0,-17506000000.0,0.46142166235519066,6329000000.0,17462000000.0,10142000000.0,18.063825884942226,79.59031044214488,45.279397930385706,4.982333231800183,1.1307909153768416,1.9876589379207181,0.014171634236868744,-0.18994444445047443
AMZN,2016-06-30,2016,Q2,3.157474912533311,0.08900000000135005,0.3598424737510828,0.18215402567370828,1.7176896149618786,1.7174819136783281,1.3255495916187072,1.7174819136783281,0.8648681447039012,344533258421.74,340224258421.74,100.5056179760035,11.331839837578608,99.43239781291197,196.42717127807296,20.832824913637683,20.832824913637683,11.19011506452243,112.13719789773896,98.18881916933333,193.97050081057012,0.0024874231414575196,0.005090945379365799,0.49655339218768896,0.12619091523756837,-1.420237310481213,1.0889917869334504,11.077586206896552,4.043173862310385,0.0,0.0,0.019076437310880146,0.005262465465070386,0.05799373040752351,-0.4937950937950938,-0.05627549006709644,-0.896280775275013,0.02525983423233785,1.8545235323912777,0.0382257280710889,0.013979968027144301,-2.3506592765817484,2633000000.0,12764000000.0,-16318000000.0,0.49655339218768896,5582000000.0,15556500000.0,9585000000.0,18.033153532429946,75.65537017726798,44.99061522419187,4.99080761654629,1.1896049122371768,2.0004171881518564,0.05182005079211513,-0.1776884480773745
AMZN,2016-03-31,2016,Q1,3.037715399841074,0.05350000000406725,-0.2252631579118621,-0.34821929827208686,1.653911306168621,1.5388810917349247,1.1441491228939997,1.5388810917349247,0.8693489279413346,284595140165.27997,280344140165.27997,138.69158877450292,9.770500554973907,-131.75700933577778,-85.23364485333332,19.286740320227704,19.286740320227704,9.624558506086238,102.42752654924368,-129.78895378022222,-83.96050918397124,0.0018025606470373065,-0.01173245614124282,0.5569937652480347,0.1344555686428478,-1.5531603945926196,1.082520310781566,9.153846153846153,-4.2105263157894735,0.0,0.0,0.017062620159296896,0.005527327657237023,0.06191925140688392,0.5458333333333333,-0.04047651744026366,-0.645320197044335,0.01867618786047789,1.3610393507598313,0.024204402778940315,0.008946166053397974,-2.2857953218112006,2326000000.0,10971000000.0,-15859000000.0,0.5569937652480347,5747500000.0,17693500000.0,9912500000.0,15.671518813512773,71.50959397858583,45.71080250185519,5.742902208201893,1.2585723815877252,1.9689000208724692,0.034765519110870155,-0.12295614036022473
AMZN,2015-12-31,2015,Q4,3.7159080667479403,0.05010400000482578,0.9160092283039933,0.7799384067141242,2.0590457097418864,1.391269576897486,0.9213106888854169,1.391269576897486,0.8679842324487455,325059476258.01,323352476258.01,168.5993134118309,9.09333583959521,36.88827465479006,43.323933927497,24.28716947534444,24.28716947534444,9.045583580664392,120.02690284261693,36.694561536315256,43.09642493109556,0.001482805563919082,0.023081929763661562,0.6152869097429767,0.12583277305788154,-0.6336302895322939,1.0759609428006727,9.643478260869566,18.282157676348547,0.0,0.0,0.010910006434106358,0.004671720703835287,0.06908196320518306,-0.1485474353154789,-0.03661845749293647,-0.7471461187214612,0.016952471536072957,1.2523712887840714,0.020760709997654926,0.00791162615104312,-2.3194669670283794,2575000000.0,8863000000.0,-15586000000.0,0.6152869097429767,5931500000.0,17417000000.0,9612000000.0,16.17114722913811,75.41719732139188,37.87313586130397,5.56546784991437,1.1933617688875815,2.3763545836180806,0.036013150029886434,-0.1360708215898692
AMZN,2015-09-30,2015,Q3,2.709133164690018,0.008440000000414522,0.2788405063428089,0.15117215190615885,1.541421772227604,1.327964557027247,0.9509422785277172,1.327964557027247,0.8930374683982909,239527251173.07,237061251173.07,757.9976302945253,9.445825821163735,91.77289316975862,169.27720930959012,19.270092612475462,19.270092612475462,9.348578404175013,128.4188792920206,90.82806558355173,167.53445312584452,0.0003298163345218649,0.005907469789220744,0.6631536604987932,0.14659434465587765,-1.3358613217768147,1.0822298083055109,3.5,33.037974683544306,0.0,0.0,0.018258537739569366,0.006270210584430949,0.06276009247732527,-0.4578544061302682,-0.04712516759996845,-0.7473420888055035,0.021452795961826643,0.502175735566604,0.006464551185926894,0.0014990227889413862,-2.222337468463578,2192000000.0,8901000000.0,-14951000000.0,0.6631536604987932,5180000000.0,13414000000.0,8225500000.0,19.307516365643977,77.54879140555059,48.24171888988362,4.661397058823529,1.1605596730622705,1.865605166462532,0.006355591311343524,-0.12766835443665003
AMZN,2015-06-30,2015,Q2,2.3941032609476336,0.009500000000309783,0.20621195652846344,0.08095652174177032,1.445755434829753,1.2151739130831034,0.85138586959298,1.2151739130831034,0.8636739130716415,210147368414.19998,208128368414.19998,571.0526315603261,9.063936528540003,105.23153150435652,268.04511277321427,17.857526207868798,17.857526207868798,8.976854363346991,114.92455461855327,104.22051497956934,265.46985767117343,0.00043778801844745547,0.003730715287639186,0.7010537049626104,0.15732265446224256,-1.1148536720044175,1.1036717965874874,4.0701754385964914,21.706521739130434,0.0,0.0,0.02014233340521889,0.0067716195816260516,0.06718154080854309,-0.6074111166750125,-0.05231830925167134,-0.8065159574468085,0.02428294155704119,0.5096502957224525,0.0059566501880151425,0.0018807367581822271,-1.987358695716979,2479000000.0,8245000000.0,-14281000000.0,0.7010537049626104,4846000000.0,12154000000.0,7419500000.0,19.098555100280354,73.561345646438,44.34696569920844,4.712398373983739,1.2234686465983375,2.0294511378848727,0.007817811012916384,-0.1252554347866931
AMZN,2015-03-31,2015,Q1,2.4426753159539043,-0.006129000000412579,-0.16118194737927113,-0.2548373684382072,1.4818201579944867,1.1691336316576486,0.7937592632113273,1.1691336316576486,0.900210315850072,173073910903.66998,171093910903.66998,-759.0961004546929,7.618695730231544,-115.45958032266178,-73.02696662602109,15.917769787884668,15.917769787884668,7.531536334184531,111.89922230455852,-114.13869973560372,-72.19152358804641,-0.00032933906504097684,-0.013693571651703774,0.7594040283270487,0.16489266100848726,-1.2949640287769784,1.1184363808948528,2.217391304347826,26.29824561403509,0.0,0.0,0.018796496016199322,0.006691024343003038,0.06971542685971044,0.5810540360240161,-0.03834133028128714,-0.6107994389901823,0.017916098076330503,0.40153013666538406,-0.05427152565155701,-0.0012235960844925297,-1.9524090790787965,2745000000.0,7382000000.0,-13280000000.0,0.7594040283270487,5192000000.0,14188000000.0,7834000000.0,18.905665360743058,69.66742448847029,43.07957128937967,4.760477787091366,1.2918519761684988,2.089157280499389,-0.005242343419479444,-0.09365542105893607
AMZN,2014-12-31,2014,Q4,3.138065948694575,0.02289700000070371,0.7184736215174085,0.5960709673080391,1.8634306168797,1.1492368084465352,0.7123748878723611,1.1492368084465352,0.892234032737702,145053063715.68,142985063715.68,169.45451368654204,4.9457214264270855,21.601349771508563,26.037168141389337,13.504614441456102,13.504614441456102,4.875211010115585,78.47698337852908,21.29338253398064,25.665960099745107,0.0014753221649937958,0.038406634491497366,0.7694814263103994,0.1516374644528025,-1.1350164654226125,1.1152764427355903,7.972972972972973,31.378504672897197,0.0,0.0,0.015070408128473524,0.005046200006819189,0.07491055866434272,-0.17036485480268057,-0.039005762214872654,-0.8295866569978245,0.013911145964744792,0.7694587007018008,0.0129718689415896,0.004244179128158344,-1.9247924369750438,3238000000.0,6658000000.0,-12437000000.0,0.7694814263103994,4992500000.0,14135000000.0,7807500000.0,17.221180401650244,71.65779798761609,36.131482198142415,5.2261225944404845,1.2559693784555563,2.490902518375708,0.019923657015175497,-0.12240265420936935
AMZN,2014-09-30,2014,Q3,2.2368478260869566,-0.0475,0.19195652173913044,0.04217391304347826,0.7481521739130435,1.1234782608695653,0.7613043478260869,1.1234782608695653,0.3421739130434783,148304000000.0,146145000000.0,-84.8421052631579,7.206569804169299,83.97734994337486,382.22680412371136,14.348297213622292,14.348297213622292,7.101657029010156,258.6637168141593,82.75481313703284,376.66237113402065,-0.002946650124069479,0.0026162477074118027,0.29982585139318885,0.07667186224300453,-3.8212389380530976,0.8910853085116591,-11.10204081632653,-4.0411899313501145,0.0,0.0,0.01972884979833811,0.0067058652023907865,0.08243647789405972,-0.7802944507361268,-0.06696146557169931,-1.1050521251002405,0.01831964624131396,1.0957725089197794,-0.05342070451127907,-0.01178310459190552,-1.7676358695652175,-2270000000.0,7004000000.0,-11511000000.0,0.29982585139318885,4249000000.0,11134000000.0,6980000000.0,19.124835997861897,72.67313871607303,45.01538251179326,4.705922707523439,1.2384218101769537,1.999316566429743,-0.042279411764705885,-0.1497826086956522
AMZN,2014-06-30,2014,Q2,2.0974690476207956,-0.013665000000011387,0.09348595238103029,-0.04641761904765773,0.8661007142864361,1.149812142858101,0.8594851190483352,1.149812142858101,0.3431433333336193,149743139407.12,147805139407.12,-297.1094035855555,7.742664912467425,173.71593898737817,-349.8671481474766,14.124046350416902,14.124046350416902,7.642458087234746,154.7697794838953,171.46767912658933,-345.33911076429905,-0.0008414408867002086,-0.0028582277738705497,0.29418977551405395,0.08229985751226977,-2.0293193717277487,1.0002133219561624,-0.3333333333333333,-6.841269841269841,0.0,0.0,0.019493278179937953,0.00718717683557394,0.07063697292733126,-1.4965197215777262,-0.06670113753877974,-1.163210099188458,0.020217166494312305,0.5945789400691917,-0.004304533197288827,-0.0035774112035433406,-1.3984121130964033,4000000.0,7925000000.0,-8541000000.0,0.29418977551405395,4035000000.0,10523500000.0,6680000000.0,19.19596690796277,70.23882379282036,44.627210985894465,4.6884848484848485,1.2813426412929139,2.0167068031306443,-0.011884550084889643,-0.139903571428688
AMZN,2014-03-31,2014,Q1,2.1020509261108287,0.011500000001011574,-0.26641666669010144,-0.38141666670021723,0.922768518599688,1.0997407408374773,0.8172453704422576,1.0997407408374773,0.339569444474314,157961739116.54,156034739116.54,365.6521738808796,8.001709088523379,-63.13418829597922,-44.09875463890006,15.294513857139814,15.294513857139814,7.904094985894332,152.52662670238516,-62.36400444306155,-43.560787023043,0.0006837098692634706,-0.022676377330571772,0.30470565453137105,0.08654163458365416,-1.8836754643206257,1.0528408781391294,3.4761904761904763,-23.166666666666668,0.0,0.0,0.016564510409807002,0.006737247353224254,0.07295677043229568,0.4316546762589928,-0.05470847474798642,-1.0693069306930694,0.016260574438984855,0.5334397029812533,0.006465010916471059,0.003203702055708819,-1.1769664352887146,970000000.0,7675000000.0,-6709000000.0,0.30470565453137105,4356000000.0,12861500000.0,7063500000.0,17.985411073400538,67.81216648879403,43.005336179295625,5.004055766793409,1.3271954674220963,2.092763549731983,0.010457010069713401,-0.11500000001011575
AMZN,2013-12-31,2013,Q4,2.760837300042241,0.02589600000039621,0.6018662000092085,0.5069142000077558,1.3430313000205483,1.0515934000160894,0.6955234000106415,1.0515934000160894,0.3485170000053323,184800741424.42,181323741424.42,192.50077231710418,7.222446610560832,33.13028709652564,39.33604542878246,18.96170135690745,18.96170135690745,7.086557291766132,134.6130225868003,32.50694539699175,38.59594325764581,0.0012986960882846643,0.025421975928172306,0.32741637594910733,0.07945914987923006,-2.5812917594654787,1.0715839860748477,13.076923076923077,23.338912133891213,0.0,0.0,0.012428186188298745,0.004885293313010513,0.08217336089046041,-0.1577626389386877,-0.03439246492359401,-0.9138110072689511,0.012740844960331418,0.7827652332997099,0.019570181885973953,0.006511299818226213,-1.15293847501764,1645000000.0,6446000000.0,-5788000000.0,0.32741637594910733,3912000000.0,12585000000.0,6739500000.0,16.767499120647205,72.42209933000106,35.466872274805915,5.367526746381372,1.2427145972378246,2.5375792740520846,0.02462548737943772,-0.09495200000145276
AMZN,2013-09-30,2013,Q3,1.8759512195350725,-0.004500000000054878,0.15234146341649196,0.038414634146809935,0.8439146341566331,0.9973536585487482,0.7081463414720506,0.9973536585487482,0.33793902439436513,142406666664.93,141577666664.93,-868.333333322744,8.331773149130003,102.59846301507926,406.87619047122854,15.671472066130736,15.671472066130736,8.283270925867656,204.5920038510549,102.00120076724063,404.5076190426571,-0.00028790786948527686,0.00245775010536212,0.3348739958182018,0.09550861554879006,-1.1979768786127167,1.074310505113108,-0.6944444444444444,-33.853658536585364,0.0,0.0,0.016264919260472736,0.006845307746314065,0.08270299111766737,-0.7478386167146974,-0.06073016615960684,-1.2446043165467626,0.016440439971916687,0.31777674227245173,-0.002527648586850005,-0.001402860466707726,-1.0710274390374515,1199000000.0,6452000000.0,-5440000000.0,0.3348739958182018,2959000000.0,9513500000.0,5744000000.0,16.09700444652469,73.04949053857351,44.16302765647744,5.591102387962055,1.2320414466474046,2.0379037574159526,-0.004511940134257731,-0.11392682926968203
AMZN,2013-06-30,2013,Q2,2.2434285714285713,-0.001,0.12571428571428572,0.0035714285714285713,1.066142857142857,1.2475714285714286,0.8741428571428571,1.2475714285714286,0.4392857142857143,98770000000.0,98108000000.0,-3527.5,6.289480387162507,112.23863636363635,3950.8,11.309973663116912,11.309973663116912,6.247325522159959,134.76373626373626,111.48636363636363,3924.32,-7.087172218284905e-05,0.00025311329351017516,0.34833390587427,0.10269047699422745,-0.9093406593406593,1.1051917203936206,2.393939393939394,-125.71428571428571,0.0,0.0,0.018211920529801324,0.006813550687722873,0.08824224420214023,-0.9715909090909091,-0.05444472745797249,-1.130952380952381,0.018976057055527254,0.1675421055820212,-0.007827317763623495,-0.0002591728683031582,-1.2244642857142858,1550000000.0,6119000000.0,-4605000000.0,0.34833390587427,2688500000.0,8953000000.0,5407500000.0,16.396459500764134,72.1830671781604,43.518601124096705,5.488989863684027,1.2468298109010012,2.068081180811808,-0.0008015573113477613,-0.12214285714285714
AMZN,2013-03-31,2013,Q1,1.7637804878263876,0.009000000000109755,-0.26034146341780906,-0.3338780487845595,0.8665243902544698,0.9254634146454325,0.6472317073249663,0.9254634146454325,0.3372804878089912,119173333331.88,117732333331.88,363.3333333289025,7.415888819656503,-50.24170882456998,-39.1759807139645,14.133459835374763,14.133459835374763,7.326218626750467,150.93888888702566,-49.634204608718385,-38.702279201801446,0.000688073394503804,-0.025525844708299654,0.3605313092979127,0.10712901293300912,-1.8474358974358975,1.138222160200949,5.484848484848484,-28.926829268292682,0.0,0.0,0.015308027380211574,0.0062850031113876785,0.0893329104556507,0.2824620573355818,-0.04169259489732421,-0.9571428571428572,0.014250155569383945,0.432904540826249,0.01134011070432357,0.0031731290147821375,-0.819384146351456,1981000000.0,5897000000.0,-3632000000.0,0.3605313092979127,2940000000.0,11117000000.0,5713000000.0,14.09085252022402,67.99762731971866,41.14481823574273,6.387122416534181,1.3235755944369672,2.187395736793327,0.009724857685009488,-0.07353658536675045
AMZN,2012-12-31,2012,Q4,2.2320548981848947,0.010285000001040044,0.5332457653600455,0.3207240816650855,1.2014559184888411,0.8597420409032658,0.515824234746039,0.8597420409032658,0.32660122452282264,119486631003.95999,115232631003.95999,304.81283419377553,5.6181413863061875,23.51636115015942,39.0990284698822,14.585770386225585,14.585770386225585,5.4181225787079175,118.43024769163411,22.679124385742963,37.707012763075916,0.0008201754386794294,0.025576083067391186,0.37646484375,0.09473199201351559,-4.3720452209660845,1.1207241343016525,14.464285714285714,52.381443298969074,0.0,0.0,0.011049463983449314,0.004419785593379725,0.10066042082629396,-0.3985435937807518,-0.0952134662403611,-3.0589123867069485,0.011049463983449314,0.4460437815513695,0.011306326529216985,0.0033472231709816246,-0.7741561480374682,2294000000.0,4915000000.0,-3067000000.0,0.37646484375,2878000000.0,10843500000.0,5548000000.0,14.235471130336656,74.27774679308422,33.63636363636363,6.322235434007134,1.2116684186814837,2.675675675675676,0.011962890625,-0.2125216836949601
AMZN,2012-09-30,2012,Q3,1.5271753797042606,-0.0303090000028225,0.10431163139657523,0.025110010951243458,0.5805169051635491,0.8354886022675851,0.554521959905654,0.8354886022675851,0.0024335693432923173,113906760357.59999,110926760357.59999,-103.92952587372262,8.250525884224249,120.79189857645811,501.7918958484581,15.080995678220575,15.080995678220575,8.034677702274372,251.5346039854875,117.63177132301165,488.66414254449336,-0.0024054761907001984,0.001992858012003449,0.0,0.0,-6.757369614512472,1.040698135660452,-1.2727272727272727,-3.4416058394160585,0.0,0.0,0.016659423439084456,0.006156743444879038,0.11123762809844968,-0.7592788971367974,-0.05186150948862813,-1.2924187725631768,0.015717803853397074,0.7548268285447624,-0.005318090727792362,-0.013501527545087218,-0.6312347026135277,513000000.0,5013000000.0,-2163000000.0,0.0,2213500000.0,7720500000.0,4722500000.0,15.59322033898305,72.99253803663146,44.175792227929065,5.771739130434782,1.2330027482375434,2.037314906219151,-0.03627697603601218,-0.07920162044533179
AMZN,2012-06-30,2012,Q2,1.4228381374722838,0.0007760532150776053,0.06585365853658537,-0.006984478935698448,0.5509977827050998,0.832039911308204,0.5525498891352549,0.832039911308204,0.002328159645232816,103008400000.0,100673400000.0,3678.8714285714286,8.026211625370111,173.4148148148148,-1635.0539682539682,13.725303131245836,13.725303131245836,7.844273024777934,154.40705521472393,169.4838383838384,-1597.990476190476,6.795562303656789e-05,-0.0006116006073291111,0.0,0.0,-3.581288343558282,1.075611090842758,5.095238095238095,84.85714285714286,0.0,0.0,0.01807698301386941,0.08430730871123578,0.11992198649034345,-1.106060606060606,-0.05119214586255259,-1.354639175257732,0.017219884681315255,0.12053386696477214,0.0036131163699086454,0.00037835792659856227,-0.535559866962306,829000000.0,4984000000.0,-1724000000.0,0.0,1924000000.0,6979000000.0,4317500000.0,14.270687237026648,53.3691095086366,33.053831963776624,6.306633906633906,1.686368778280543,2.7228310502283106,0.000932711525649567,-0.07283813747228382
AMZN,2012-03-31,2012,Q1,1.455298013245033,0.01434878587196468,-0.26909492273730684,-0.31169977924944814,0.6307947019867549,0.8025386313465783,0.5850993377483443,0.8025386313465783,0.002317880794701987,91777800000.0,89489800000.0,176.49576923076924,6.960773606370876,-37.64470877768663,-32.4992209631728,12.622445330766059,12.622445330766059,6.787243079256731,159.23451957295373,-36.70623461853979,-31.689022662889517,0.001416464548071538,-0.03076996833656941,0.0,0.0,-4.0711743772241995,1.1588482074752098,9.142857142857142,-18.753846153846155,0.0,0.0,0.015168752370117557,0.07167235494880546,0.09685825261812282,0.1583264971287941,-0.029275692074326887,-0.8446389496717724,0.012135001896094046,0.5090164407377842,0.012888775369864628,0.007077140835102618,-0.4266832229580574,1666000000.0,5301000000.0,-914000000.0,0.0,2192000000.0,9015500000.0,4623500000.0,12.37542662116041,50.52090975788701,31.217901687454145,7.272476558190844,1.7814406041243103,2.882961222091657,0.017879246321001237,-0.04260485651214128
AMZN,2011-12-31,2011,Q4,1.9154945054945054,0.01945054945054945,0.46912087912087913,0.4086813186813187,1.0523076923076924,0.8524175824175824,0.5664835164835165,0.8524175824175824,0.1576923076923077,78715000000.0,74861000000.0,111.17937853107345,4.515805174688773,18.438744436636213,21.165635923635385,10.147608611576642,10.147608611576642,4.294704836211348,114.81748466257669,17.535956898571094,20.12933584296854,0.0022486184335895314,0.047246395223273834,0.18241588242877402,0.055977529867869295,-5.911042944785276,1.174140708915145,13.0,24.11864406779661,0.0,0.0,0.010555906144225805,0.04950949457862429,0.10293535881003243,-0.12883579292574374,-0.03155298032241409,-1.532033426183844,0.009121679765934256,0.610778014203972,0.017237247202403997,0.007805609454930322,-0.3868956043956044,2594000000.0,5155000000.0,-31000000.0,0.18241588242877402,2033500000.0,8848500000.0,4381000000.0,13.274625666915265,61.34487187327992,27.47721851874503,6.779852197588487,1.4671152983400628,3.2754407051282053,0.02281809978084311,-0.06043956043956044
AMZN,2011-09-30,2011,Q3,1.1977973568281939,0.006938325991189427,0.08777533039647577,0.029515418502202642,0.6966960352422907,0.8552863436123348,0.6422907488986784,0.8552863436123348,0.25627753303964756,98154800000.0,97641800000.0,389.5031746031746,9.024898859874954,123.15533249686325,366.2492537313433,12.639041977852177,12.639041977852177,8.977730783376241,229.7454117647059,122.5116687578419,364.33507462686566,0.0006418432924319543,0.0027303809900279968,0.29745042492917845,0.12123438648052902,-1.2070588235294117,1.3259077745600356,4.647058823529412,12.65079365079365,0.0,0.0,0.016090474439132033,0.07070614196395733,0.1015009971659494,-0.6637390213299874,-0.04863920559029055,-1.9028776978417266,0.013240161824200073,0.36540490968976286,0.003799584694781202,0.0036799065420560747,-0.21530837004405287,2926000000.0,5832000000.0,616000000.0,0.29745042492917845,1467000000.0,6136500000.0,3499500000.0,12.379551305627068,57.72687224669603,33.215859030837,7.270053475935829,1.559065934065934,2.7095490716180373,0.008112284316250322,-0.058259911894273125
AMZN,2011-06-30,2011,Q2,1.094150110375276,0.021081677704194262,0.046688741721854304,-0.0011037527593818985,0.7014348785871964,0.8570640176600441,0.6463576158940397,0.8570640176600441,0.0016556291390728477,92593200000.0,90546200000.0,121.19528795811519,9.340583072732775,218.89645390070925,-9259.32,11.924430135222151,11.924430135222151,9.134086553011198,187.0789256198347,214.05721040189124,-9054.62,0.002062786468120769,-0.0001079992915246476,0.0,0.0,-4.229338842975206,1.401988812927284,13.4,2.2146596858638743,0.0,0.0,0.016745687481085444,0.07041258952890145,0.10640432528844546,-1.0236406619385343,-0.04368001614042167,-1.7745901639344261,0.014526379501664482,0.6376031809235627,0.020248121914573945,0.01191367265469062,-0.12450331125827814,3234000000.0,5856000000.0,1103000000.0,0.0,1371000000.0,5630500000.0,3058500000.0,13.055583577120952,56.18616324749018,31.71213443910956,6.893602225312935,1.6018178640097884,2.838030349953546,0.024597553122987767,-0.0477924944812362
AMZN,2011-03-31,2011,Q1,1.0927937915742794,0.022283813747228383,-0.17583148558758316,-0.2088691796008869,0.762860310421286,0.8145232815964524,0.6467849223946784,0.8145232815964524,0.0013303769401330377,81270200000.0,78629200000.0,101.08233830845771,8.244922390179568,-51.24224464060529,-43.13704883227176,11.061685041513542,11.061685041513542,7.976990970883636,150.91976967370442,-49.57704918032787,-41.735244161358814,0.0024732312705025954,-0.02318192892351686,0.0,0.0,-5.069097888675624,1.4602846054333765,26.833333333333332,-7.890547263681592,0.0,0.0,0.013492949173176423,0.05873998173886578,0.08962208269162422,0.18789407313997478,-0.030232322207568225,-1.4752475247524752,0.01115958202292787,0.6390543128304694,0.031121745719075215,0.013078274448565293,-0.025720620842572064,3558000000.0,5834000000.0,1753000000.0,0.0,1445500000.0,6795500000.0,3045000000.0,11.906259511007406,55.142667551426676,28.745852687458527,7.559049079754601,1.632129963898917,3.130886426592798,0.02735810534912209,-0.03303769401330377
AMZN,2010-12-31,2010,Q4,1.4385555555555556,0.04622222222222222,0.38666666666666666,0.3502222222222222,0.9735555555555555,0.7626666666666667,0.5502222222222222,0.7626666666666667,0.07244444444444445,81000000000.0,77864000000.0,48.67788461538462,6.256275585077624,23.275862068965516,25.69796954314721,11.8006993006993,11.8006993006993,6.014057310573878,113.3391557496361,22.374712643678162,24.70304568527919,0.005135802469135802,0.03891358024691358,0.09338578088578088,0.03410118635952546,-4.5647743813682675,1.3253952950250676,43.09090909090909,8.365384615384615,0.0,0.0,0.011045029736618521,0.06827836564455086,0.10171835931265627,-0.09425287356321839,-0.025334054221055072,-1.9294117647058824,0.009268556422337221,0.8906027921207823,0.049649868495908925,0.024637251998815515,-0.042194444444444444,3375000000.0,4952000000.0,1814000000.0,0.09338578088578088,1273000000.0,6332500000.0,2858500000.0,11.031899281686878,60.757169210129135,24.16401140365588,8.158160050409577,1.4813066699788846,3.7245471580262337,0.06060606060606061,-0.036444444444444446
AMZN,2010-09-30,2010,Q3,0.84375,0.02578125,0.09542410714285714,0.060267857142857144,0.6568080357142857,0.7139508928571429,0.5714285714285714,0.7139508928571429,0.01953125,70336000000.0,68961000000.0,76.12121212121212,9.303703703703704,82.26432748538012,130.25185185185185,10.995153978427387,10.995153978427387,9.121825396825397,152.2317880794702,80.6561403508772,127.70555555555555,0.003284235668789809,0.007677434030937216,0.025637017351883694,0.011580285270442027,-3.035320088300221,1.499450980392157,24.363636363636363,3.7012987012987013,0.0,0.0,0.015476190476190477,0.058465608465608464,0.09017087981923456,-0.3684210526315789,-0.041666666666666664,-2.1,0.014153439153439154,0.6435427687967967,0.029796243055164075,0.017927823050058207,0.010797991071428571,3184000000.0,5120000000.0,1794000000.0,0.025637017351883694,882000000.0,4079500000.0,2227500000.0,11.416666666666666,60.11291256514187,32.76635784597568,7.883211678832117,1.4971824880797573,2.746719681908549,0.0361106768797874,-0.03515625
